LOT,OPN,ENTITY,QTY,LOT_ABORT_FLAG,RETICLE,LOT_ENTITY_PROCESS_DURATION,ENT_LOT_PROCESS,PRODUCT_DESCRIPTION,PRODUCT,DOTPROCESS,ROUTE,LOT_TYPE,OPER_SHORT_DESC,CURRENT_HOTLOT,LOT_RECIPE,LAST_WAFER_END_DATE,FIRST_WAFER_END_DATE,ENT_LOT_PRIORITY
W5101600,194997,SDJ591,25,N,8PPKCBPAD0MA1,36.39,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK_SNIP_WLP444846-1_1,PROD,L #5PDSED7,N,"L-8690-50KD-R +?Product/8PPKCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPKCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-03-29 13:50:12,2025-03-29 13:34:15,0
W5101600,197573,OXS266,13,N,,61.47,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK_SNIP_WLP444846-1_1,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-03-29 16:09:09,2025-03-29 15:40:03,0
W5101600,234511,CVD283,25,N,,121.06,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK_SNIP_WLP444846-1_1,PROD,T*#5TV1OXE,N,EMIB O9,2025-03-29 01:53:23,2025-03-29 00:00:29,0
W5101600A,172748,OXS274,12,N,,104.97,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK_SNIP_WLP284017-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-03-29 17:57:52,2025-03-29 16:37:54,0
W5101600A,197573,OXS270,12,N,,60.58,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK_SNIP_WLP284017-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-03-29 16:07:57,2025-03-29 15:41:02,0
W5101610,172748,OXS274,13,N,,120.34,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-03-26 00:08:41,2025-03-25 22:33:19,0
W5101610,187614,CVD274,25,N,,198.23,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,T*#5PADOX7,N,EMIB O5,2025-03-25 05:15:47,2025-03-25 02:10:16,0
W5101610,194997,SDJ111,25,N,8PPKCBPAD0MA1,28.70,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PPKCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPKCBPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-03-25 13:28:17,2025-03-25 13:14:48,0
W5101610,197573,OXS266,13,N,,61.58,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-03-25 22:02:54,2025-03-25 21:33:34,0
W5101610,234511,CVD274,25,N,,102.81,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,T*#5TV1OXE,N,EMIB O9,2025-03-24 17:01:30,2025-03-24 15:26:57,0
W5101610A,172748,OXS264,12,N,,114.80,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK_SNIP_WLP284017-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-03-26 00:40:01,2025-03-25 23:10:01,0
W5101610A,197573,OXS266,12,N,,59.02,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK_SNIP_WLP284017-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-03-25 22:27:51,2025-03-25 22:01:10,0
W5101620,172748,OXS264,13,N,,120.24,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-03-29 01:49:37,2025-03-29 00:14:26,0
W5101620,187614,CVD274,25,N,,197.14,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,T*#5PADOX7,N,EMIB O5,2025-03-27 01:12:56,2025-03-26 22:08:33,0
W5101620,194997,SDJ111,25,N,8PPKCBPAD0MA1,31.15,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PPKCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPKCBPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-03-27 08:54:24,2025-03-27 08:41:10,0
W5101620,197573,OXS270,13,N,,63.68,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-03-28 23:45:20,2025-03-28 23:15:35,0
W5101620,234511,CVD274,25,N,,102.85,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,T*#5TV1OXE,N,EMIB O9,2025-03-26 00:19:38,2025-03-25 22:44:59,0
W5101620A,172748,OXS258,12,N,,105.05,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK_SNIP_WLP284017-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-03-29 01:35:14,2025-03-29 00:15:26,0
W5101620A,197573,OXS270,12,N,,60.09,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK_SNIP_WLP284017-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-03-28 23:43:05,2025-03-28 23:16:06,0
W5113400,172748,OXS274,13,N,,120.29,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-04-01 02:30:18,2025-04-01 00:55:08,0
W5113400,187614,CVD276,25,N,,211.05,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR,PROD,T*#5PADOX7,N,EMIB O5,2025-03-31 14:54:14,2025-03-31 11:36:08,0
W5113400,194997,SDJ591,25,N,8PPZCBPAD0MA1,34.09,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR,PROD,L #5PDSED7,N,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-03-31 20:15:10,2025-03-31 19:58:03,0
W5113400,197573,OXS270,13,N,,62.34,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-04-01 00:26:22,2025-03-31 23:56:38,0
W5113400,234511,CVD283,25,N,,121.80,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR,PROD,T*#5TV1OXE,N,EMIB O9,2025-03-31 08:34:06,2025-03-31 06:40:27,0
W5113400A,172748,OXS262,12,N,,112.63,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR_SNIP_WLP284029-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-04-01 02:31:49,2025-04-01 01:04:40,0
W5113400A,197573,OXS266,12,N,,60.19,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR_SNIP_WLP284029-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-04-01 00:30:52,2025-04-01 00:04:06,0
W5113410,172748,OXS274,13,N,,120.28,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-04-05 06:57:57,2025-04-05 05:22:47,0
W5113410,187614,CVD276,25,N,,211.96,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR,PROD,T*#5PADOX7,N,EMIB O5,2025-04-04 15:45:17,2025-04-04 12:26:18,0
W5113410,194997,SDJ591,25,N,8PPZCBPAD0MA1,38.58,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR,PROD,L #5PDSED7,N,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-04-05 01:28:45,2025-04-05 01:12:31,0
W5113410,197573,OXS266,13,N,,62.84,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-04-05 04:52:55,2025-04-05 04:23:31,0
W5113410,234511,CVD271,25,N,,102.47,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR,PROD,T*#5TV1OXE,N,EMIB O9,2025-04-03 13:56:36,2025-04-03 12:22:17,0
W5113410A,172748,OXS262,12,N,,105.49,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR_SNIP_WLP284029-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-04-05 07:12:06,2025-04-05 05:51:44,0
W5113410A,197573,OXS266,12,N,,59.27,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR_SNIP_WLP284029-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-04-05 05:19:50,2025-04-05 04:53:11,0
W5113420,172748,OXS262,13,N,,121.12,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-04-07 00:23:24,2025-04-06 22:47:38,0
W5113420,187614,CVD276,25,Y,,192.20,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR,PROD,T*#5PADOX7,N,EMIB O5,2025-04-04 09:19:44,2025-04-04 06:20:22,0
W5113420,194997,SDJ111,25,N,8PPZCBPAD0MA1,28.84,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-04-06 16:39:28,2025-04-06 16:26:09,0
W5113420,197573,OXS270,13,N,,63.08,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-04-06 22:12:26,2025-04-06 21:42:57,0
W5113420,234511,CVD283,25,N,,103.45,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR,PROD,T*#5TV1OXE,N,EMIB O9,2025-04-03 21:18:39,2025-04-03 19:43:21,0
W5113420A,172748,OXS274,12,N,,105.01,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR_SNIP_WLP284029-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-04-07 00:00:59,2025-04-06 22:41:06,0
W5113420A,197573,OXS270,12,N,,60.35,1225.7,Matlock Bridge 22 B0,8PPZCV   B,1225.7,FL25.7P8BR_SNIP_WLP284029-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-04-06 22:10:51,2025-04-06 21:43:34,0
W5114160,172748,OXS274,13,N,,120.38,1225.7,Matlock Bridge 18 B0,8PPLCV   B,1225.7,FL25.7P8BN,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-04-03 20:31:12,2025-04-03 18:55:49,0
W5114160,187614,CVD274,25,N,,196.89,1225.7,Matlock Bridge 18 B0,8PPLCV   B,1225.7,FL25.7P8BN,PROD,T*#5PADOX7,N,EMIB O5,2025-04-02 06:42:17,2025-04-02 03:38:04,0
W5114160,194997,SDJ591,25,N,8PPLCBPAD0MA1,32.05,1225.7,Matlock Bridge 18 B0,8PPLCV   B,1225.7,FL25.7P8BN,PROD,L #5PDSED7,N,"L-8690-50KD-R +?Product/8PPLCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPLCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-04-02 12:10:54,2025-04-02 11:53:57,0
W5114160,197573,OXS270,13,N,,62.79,1225.7,Matlock Bridge 18 B0,8PPLCV   B,1225.7,FL25.7P8BN,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-04-03 18:24:51,2025-04-03 17:55:22,0
W5114160,234511,CVD271,25,N,,102.10,1225.7,Matlock Bridge 18 B0,8PPLCV   B,1225.7,FL25.7P8BN,PROD,T*#5TV1OXE,N,EMIB O9,2025-04-02 01:10:34,2025-04-01 23:36:37,0
W5114160A,172748,OXS264,12,N,,104.55,1225.7,Matlock Bridge 18 B0,8PPLCV   B,1225.7,FL25.7P8BN_SNIP_WLP284020-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-04-03 20:15:06,2025-04-03 18:55:36,0
W5114160A,197573,OXS270,12,N,,60.09,1225.7,Matlock Bridge 18 B0,8PPLCV   B,1225.7,FL25.7P8BN_SNIP_WLP284020-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-04-03 18:22:57,2025-04-03 17:55:51,0
W5114170,172748,OXS274,13,N,,120.34,1225.7,Matlock Bridge 19 B0,8PPMCV   B,1225.7,FL25.7P8BP,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-03-29 09:32:03,2025-03-29 07:56:50,3
W5114170,187614,CVD276,25,N,,213.90,1225.7,Matlock Bridge 19 B0,8PPMCV   B,1225.7,FL25.7P8BP,PROD,T*#5PADOX7,N,EMIB O5,2025-03-29 00:55:46,2025-03-28 21:34:37,3
W5114170,194997,SDJ111,25,N,8PPMCBPAD0MA1,31.62,1225.7,Matlock Bridge 19 B0,8PPMCV   B,1225.7,FL25.7P8BP,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-03-29 04:58:04,2025-03-29 04:44:25,3
W5114170,197573,OXS270,13,N,,63.10,1225.7,Matlock Bridge 19 B0,8PPMCV   B,1225.7,FL25.7P8BP,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-03-29 07:28:16,2025-03-29 06:58:44,3
W5114170,234511,CVD413,25,N,,107.39,1225.7,Matlock Bridge 19 B0,8PPMCV   B,1225.7,FL25.7P8BP,PROD,T*#5TV1OXE,N,EMIB O9,2025-03-28 18:58:44,2025-03-28 17:19:23,3
W5114170A,172748,OXS264,12,N,,104.65,1225.7,Matlock Bridge 19 B0,8PPMCV   B,1225.7,FL25.7P8BP_SNIP_WLP284023-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-03-29 09:16:26,2025-03-29 07:56:48,3
W5114170A,197573,OXS270,12,N,,60.61,1225.7,Matlock Bridge 19 B0,8PPMCV   B,1225.7,FL25.7P8BP_SNIP_WLP284023-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-03-29 07:26:55,2025-03-29 06:59:40,3
W5114180,172748,OXS258,13,N,,234.13,1225.7,Matlock Bridge 19 B0,8PPMCV   B,1225.7,FL25.7P8BP,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P2-PAD,2025-04-12 23:51:33,2025-04-12 20:23:01,0
W5114180,187614,CVD274,25,N,,197.59,1225.7,Matlock Bridge 19 B0,8PPMCV   B,1225.7,FL25.7P8BP,PROD,T*#5PADOX7,N,EMIB O5,2025-04-10 18:32:08,2025-04-10 15:27:21,0
W5114180,194997,SDJ111,25,N,8PPMCBPAD0MA1,29.98,1225.7,Matlock Bridge 19 B0,8PPMCV   B,1225.7,FL25.7P8BP,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-04-11 12:18:03,2025-04-11 12:05:01,0
W5114180,197573,OXS270,13,N,,63.67,1225.7,Matlock Bridge 19 B0,8PPMCV   B,1225.7,FL25.7P8BP,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-04-12 19:53:06,2025-04-12 19:23:40,0
W5114180,234511,CVD283,25,N,,117.04,1225.7,Matlock Bridge 19 B0,8PPMCV   B,1225.7,FL25.7P8BP,PROD,T*#5TV1OXE,N,EMIB O9,2025-04-10 10:12:08,2025-04-10 08:23:15,0
W5114180A,172748,OXS260,12,N,,199.35,1225.7,Matlock Bridge 19 B0,8PPMCV   B,1225.7,FL25.7P8BP_SNIP_WLP284023-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P1-PAD,2025-04-13 04:36:59,2025-04-13 01:42:17,0
W5114180A,197573,OXS266,12,N,,61.13,1225.7,Matlock Bridge 19 B0,8PPMCV   B,1225.7,FL25.7P8BP_SNIP_WLP284023-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-04-13 00:04:24,2025-04-12 23:37:21,0
W5125420,172748,OXS265,13,N,,215.99,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P2-PAD,2025-04-11 11:08:49,2025-04-11 07:58:22,0
W5125420,187614,CVD274,25,N,,198.51,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH,PROD,T*#5PADOX7,N,EMIB O5,2025-04-07 20:43:47,2025-04-07 17:38:16,0
W5125420,194997,SDJ591,25,N,8PMQCBPAD0MA1,30.70,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH,PROD,L #5PDSED7,N,"L-8690-50KD-R +?Product/8PMQCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PMQCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-04-08 12:20:41,2025-04-08 12:03:35,0
W5125420,197573,OXS270,0,Y,,,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,,,0
W5125420,197573,OXS270,13,N,,64.54,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-04-11 07:27:52,2025-04-11 06:58:17,0
W5125420,234511,CVD413,25,N,,106.21,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH,PROD,T*#5TV1OXE,N,EMIB O9,2025-04-06 20:30:01,2025-04-06 18:52:08,0
W5125420A,172748,OXS274,12,N,,113.43,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH_SNIP_WLP284011-2_1,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-04-12 14:12:33,2025-04-12 12:50:17,0
W5125420A,197573,OXS270,12,N,,61.46,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH_SNIP_WLP284011-2_1,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-04-12 11:56:37,2025-04-12 11:29:24,0
W5125430,172748,OXS260,13,N,,225.37,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH_SNIP_WLP449419-1_1,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P1-PAD,2025-04-16 16:31:58,2025-04-16 13:21:29,0
W5125430,187614,CVD276,25,N,,192.36,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH_SNIP_WLP449419-1_1,PROD,T*#5PADOX7,N,EMIB O5,2025-04-15 17:16:41,2025-04-15 14:17:08,0
W5125430,194997,SDJ591,25,N,8PMQCBPAD0MA1,33.16,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH_SNIP_WLP449419-1_1,PROD,L #5PDSED7,N,"L-8690-50KD-R +?Product/8PMQCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PMQCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-04-15 23:43:02,2025-04-15 23:26:13,0
W5125430,197573,OXS266,13,N,,61.71,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH_SNIP_WLP449419-1_1,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-04-16 11:20:07,2025-04-16 10:50:57,0
W5125430,234511,CVD271,25,N,,103.88,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH_SNIP_WLP449419-1_1,PROD,T*#5TV1OXE,N,EMIB O9,2025-04-12 22:49:31,2025-04-12 21:13:52,0
W512543A,172748,OXS265,12,N,,200.17,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH_SNIP_WLP284011-2_1,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P2-PAD,2025-04-16 14:34:32,2025-04-16 11:39:57,0
W512543A,197573,OXS270,12,N,,61.22,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH_SNIP_WLP284011-2_1,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-04-16 11:10:14,2025-04-16 10:43:21,0
W5125440,172748,OXS274,13,N,,122.20,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH_SNIP_WLP449420-1_1,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-04-21 01:10:54,2025-04-20 23:35:38,0
W5125440,187614,CVD276,25,N,,194.92,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH_SNIP_WLP449420-1_1,PROD,T*#5PADOX7,N,EMIB O5,2025-04-18 08:38:09,2025-04-18 05:36:01,0
W5125440,194997,SDJ591,25,N,8PMQCBPAD0MA1,34.11,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH_SNIP_WLP449420-1_1,PROD,L #5PDSED7,N,"L-8690-50KD-R +?Product/8PMQCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PMQCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-04-20 13:11:56,2025-04-20 12:54:49,0
W5125440,197573,OXS270,13,N,,62.95,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH_SNIP_WLP449420-1_1,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-04-20 19:49:44,2025-04-20 19:20:16,0
W5125440,234511,CVD413,25,N,,103.31,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH_SNIP_WLP449420-1_1,PROD,T*#5TV1OXE,N,EMIB O9,2025-04-16 20:53:24,2025-04-16 19:18:07,0
W5125440A,172748,OXS260,12,N,,209.85,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH_SNIP_WLP284011-2_1,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P1-PAD,2025-04-20 23:39:39,2025-04-20 20:45:02,0
W5125440A,197573,OXS270,12,N,,59.95,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH_SNIP_WLP284011-2_1,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-04-20 19:47:52,2025-04-20 19:20:53,0
W5125450,172748,OXS260,13,N,,222.52,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P1-PAD,2025-04-14 21:57:33,2025-04-14 18:47:01,7
W5125450,187614,CVD283,25,N,,219.45,1225.7,Matlock Bridge 12 B0,8PMQCV   B,1225.7,FL25.7P8BH,PROD,T*#5PADOX7,N,EMIB O5,2025-04-13 13:33:57,2025-04-13 10:07:08,0
