LOT,WAFER_ID,ENTITY,SLOT,CHAMBER,STATE,START_DATE,END_DATE,LOT_RECIPE,OPN
W5113400,FEHGB691MMF1,SDJ591,12,CADH424,Completed,2025-03-31 19:45:52,2025-03-31 19:46:37,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113400,FEHGB691MMF1,SDJ591,12,CPHP311,Completed,2025-03-31 19:58:24,2025-03-31 19:59:53,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113400,FEHGB692MMC0,SDJ591,23,CADH425,Completed,2025-03-31 19:45:58,2025-03-31 19:46:44,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113400,FEHGB692MMC0,SDJ591,23,CGCH611,Completed,2025-03-31 19:54:39,2025-03-31 19:56:43,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113400,FEHGB692MMC0,SDJ591,23,COT63,Completed,2025-03-31 19:51:09,2025-03-31 19:52:19,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113400,FEHGB692MMC0,SDJ591,23,CPHP312,Completed,2025-03-31 19:59:00,2025-03-31 20:00:29,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113400,FEHGB693MMG2,SDJ591,6,COT62,Completed,2025-03-31 19:51:23,2025-03-31 19:52:33,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113400,FEHGB695MMA0,SDJ591,19,CGCH613,Completed,2025-03-31 19:55:24,2025-03-31 19:57:29,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113400,FEHGB695MMA0,SDJ591,19,COT64,Completed,2025-03-31 19:52:45,2025-03-31 19:53:56,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113400,FEHGB695MMA0,SDJ591,19,CPHP322,Completed,2025-03-31 20:00:06,2025-03-31 20:01:36,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113400,FEHGB696MME2,SDJ591,20,CGCH611,Completed,2025-03-31 19:56:45,2025-03-31 19:58:50,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113400,FEHGB696MME2,SDJ591,20,COT61,Completed,2025-03-31 19:53:16,2025-03-31 19:54:26,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113400,FEHGB696MME2,SDJ591,20,CPHP311,Completed,2025-03-31 20:01:07,2025-03-31 20:02:36,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113400,FEHGB697MMB1,SDJ591,1,COT63,Completed,2025-03-31 19:53:29,2025-03-31 19:54:40,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113400,FEHGB698MMF3,SDJ591,17,CGCH613,Completed,2025-03-31 19:57:31,2025-03-31 19:59:36,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113400,FEHGB698MMF3,SDJ591,17,CPHP321,Completed,2025-03-31 20:01:51,2025-03-31 20:03:20,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5114160,FEHGB620MMG2,SDJ591,11,CADH434,Completed,2025-04-02 11:39:12,2025-04-02 11:39:58,"L-8690-50KD-R +?Product/8PPLCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPLCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5114160,FEHGB621MMD1,SDJ591,14,CADH435,Completed,2025-04-02 11:39:18,2025-04-02 11:40:03,"L-8690-50KD-R +?Product/8PPLCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPLCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5114160,FEHGB623MME2,SDJ591,25,CGCH611,Completed,2025-04-02 11:48:29,2025-04-02 11:50:33,"L-8690-50KD-R +?Product/8PPLCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPLCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5114160,FEHGB625MMF3,SDJ591,8,CGCH613,Completed,2025-04-02 11:48:57,2025-04-02 11:51:02,"L-8690-50KD-R +?Product/8PPLCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPLCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD612MMD5,SDJ591,17,CADH414,Completed,2025-04-05 00:55:28,2025-04-05 00:56:13,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD612MMD5,SDJ591,17,CGCH613,Completed,2025-04-05 01:09:27,2025-04-05 01:11:32,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD612MMD5,SDJ591,17,CPHP311,Completed,2025-04-05 01:14:21,2025-04-05 01:15:50,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD614MME6,SDJ591,5,CADH415,Completed,2025-04-05 00:55:36,2025-04-05 00:56:22,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD614MME6,SDJ591,5,CGCH611,Completed,2025-04-05 01:10:48,2025-04-05 01:12:53,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD614MME6,SDJ591,5,COT63,Completed,2025-04-05 01:07:19,2025-04-05 01:08:29,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD615MMB5,SDJ591,15,CADH424,Completed,2025-04-05 00:55:46,2025-04-05 00:56:32,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD615MMB5,SDJ591,15,CGCH612,Completed,2025-04-05 01:11:20,2025-04-05 01:13:25,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD615MMB5,SDJ591,15,COT62,Completed,2025-04-05 01:07:33,2025-04-05 01:08:43,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD643MMG5,SDJ591,8,CADH425,Completed,2025-04-05 00:55:55,2025-04-05 00:56:41,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD643MMG5,SDJ591,8,CGCH613,Completed,2025-04-05 01:11:34,2025-04-05 01:13:39,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD643MMG5,SDJ591,8,COT64,Completed,2025-04-05 01:08:55,2025-04-05 01:10:05,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD644MMD4,SDJ591,12,CGCH611,Completed,2025-04-05 01:12:55,2025-04-05 01:14:59,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD644MMD4,SDJ591,12,COT61,Completed,2025-04-05 01:09:26,2025-04-05 01:10:36,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD645MMA3,SDJ591,10,CGCH612,Completed,2025-04-05 01:13:27,2025-04-05 01:15:32,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD645MMA3,SDJ591,10,COT63,Completed,2025-04-05 01:09:48,2025-04-05 01:10:59,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD646MME5,SDJ591,9,CGCH613,Completed,2025-04-05 01:13:41,2025-04-05 01:15:46,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5113410,FEHGD646MME5,SDJ591,9,COT62,Completed,2025-04-05 01:11:01,2025-04-05 01:12:12,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5136260,HADJB534MMD5,SDJ591,3,CADH424,Completed,2025-04-18 17:07:45,2025-04-18 17:08:30,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5136260,HADJB534MMD5,SDJ591,3,CGCH613,Completed,2025-04-18 17:15:11,2025-04-18 17:17:15,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5136260,HADJB534MMD5,SDJ591,3,COT61,Completed,2025-04-18 17:12:33,2025-04-18 17:13:43,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5136260,HADJB535MMA4,SDJ591,20,CADH425,Completed,2025-04-18 17:07:52,2025-04-18 17:08:37,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5136260,HADJB535MMA4,SDJ591,20,CGCH611,Completed,2025-04-18 17:16:33,2025-04-18 17:18:37,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5136260,HADJB535MMA4,SDJ591,20,COT63,Completed,2025-04-18 17:13:02,2025-04-18 17:14:13,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5136260,HADJB536MME6,SDJ591,18,CADH434,Completed,2025-04-18 17:08:07,2025-04-18 17:08:52,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5136260,HADJB536MME6,SDJ591,18,CGCH612,Completed,2025-04-18 17:17:04,2025-04-18 17:19:09,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5136260,HADJB536MME6,SDJ591,18,COT62,Completed,2025-04-18 17:13:16,2025-04-18 17:14:26,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5136260,HADJB537MMB5,SDJ591,13,CADH435,Completed,2025-04-18 17:08:15,2025-04-18 17:09:01,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5136260,HADJB537MMB5,SDJ591,13,CGCH613,Completed,2025-04-18 17:17:18,2025-04-18 17:19:22,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5136260,HADJB537MMB5,SDJ591,13,COT64,Completed,2025-04-18 17:14:39,2025-04-18 17:15:49,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5136260,HADJB537MMB5,SDJ591,13,CPHP322,Completed,2025-04-18 17:22:00,2025-04-18 17:23:29,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5136260,HADJB604MME0,SDJ591,4,CADH414,Completed,2025-04-18 17:08:24,2025-04-18 17:09:09,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5136260,HADJB604MME0,SDJ591,4,CGCH611,Completed,2025-04-18 17:18:39,2025-04-18 17:20:43,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5136260,HADJB604MME0,SDJ591,4,COT61,Completed,2025-04-18 17:15:09,2025-04-18 17:16:20,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
W5136260,HADJB605MMA7,SDJ591,16,CADH415,Completed,2025-04-18 17:08:34,2025-04-18 17:09:20,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",194997
